stream,site,rkm,date,year,month,doy,temp_mean_day,temp_max_day,temp_min_day,temp_range_day,temp_n_meas_day,utm_zone,utm_x_logger,utm_y_logger
MFJD,MFJD_TNC_EBoundary,88.97,4/19/2021,2021,4,109,7.1,9.9,4.4,5.5,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,4/19/2021,2021,4,109,7.2,9.7,4.6,5.1,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,4/19/2021,2021,4,109,4.4,8,2.7,5.3,23,11 N,378290,4939875
MFJD,CBW05583-207602,112.31,4/19/2021,2021,4,109,7.3,11.6,4,7.6,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,4/19/2021,2021,4,109,6.8,10.7,3.8,6.9,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,4/19/2021,2021,4,109,7.3,11.6,4,7.6,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,4/19/2021,2021,4,109,7.3,11.8,4,7.8,24,11 N,NA,NA
MFJD,MFJD_aClearCr-d,114.32,4/19/2021,2021,4,109,6.7,11.1,3.4,7.7,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,4/19/2021,2021,4,109,7.5,9.9,4.8,5.1,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,4/19/2021,2021,4,109,6.8,10.6,3.8,6.8,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,4/19/2021,2021,4,109,6.7,10.5,3.8,6.7,24,11 N,NA,NA
MFJD,MFJD_aOxbow2-d,96.66,4/19/2021,2021,4,109,6.8,9.9,4.1,5.8,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,4/19/2021,2021,4,109,7.1,10.8,4.1,6.7,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,4/19/2021,2021,4,109,7.4,11.7,4,7.7,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,4/19/2021,2021,4,109,6.8,10.7,3.9,6.8,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,4/19/2021,2021,4,109,6.5,10,3.7,6.3,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,4/19/2021,2021,4,109,5.3,9,3.2,5.8,24,11 N,NA,NA
Beaver Creek,BeaverCr_aOldBridge,92.76,4/18/2021,2021,4,108,6.1,10.6,2.6,8,23,11 N,367006,4945715
Big Boulder Creek,BigBoulderCr_upr1,88.1,4/18/2021,2021,4,108,5.5,10.1,2.6,7.5,24,11 N,364160,4948783
Butte Creek,ButteCr_bculvert,96.44,4/18/2021,2021,4,108,4.3,7.1,2.4,4.7,23,11 N,369037,4944390
Camp Creek,CampCr_lwr2,79.8,4/18/2021,2021,4,108,6,10,2.8,7.2,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,4/18/2021,2021,4,108,5.9,9.5,3.2,6.3,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,4/18/2021,2021,4,108,4.6,8.4,2,6.4,23,11 N,378643,4939584
Dead Cow Gulch,DeadCowGulch_amouth,108.3,4/18/2021,2021,4,108,7,11.5,4.2,7.3,23,11 N,377190,4940546
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,4/18/2021,2021,4,108,4.9,7.7,2.7,5,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,4/18/2021,2021,4,108,7.1,11.4,3.4,8,23,11 N,378274,4939734
MFJD,MFJD_aAlcove1,94.38,4/18/2021,2021,4,108,6.9,10.2,3.6,6.6,23,11 N,367965,4945097
MFJD,MFJD_aAlcove2,94.23,4/18/2021,2021,4,108,6.8,10.1,3.5,6.6,95,11 N,367898,4945217
MFJD,MFJD_aAlcove3,94.05,4/18/2021,2021,4,108,7,10.2,3.6,6.6,23,11 N,367786,4945295
MFJD,MFJD_aAlcove4,93.75,4/18/2021,2021,4,108,6.9,10.1,3.6,6.5,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,4/18/2021,2021,4,108,7,10.2,3.7,6.5,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,4/18/2021,2021,4,108,7.1,10.3,3.8,6.5,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,4/18/2021,2021,4,108,7.2,11.5,3.5,8,23,11 N,379179,4939164
MFJD,MFJD_aUpperAlcoveOCA,93.3,4/18/2021,2021,4,108,7.2,10.5,3.7,6.8,23,11 N,367299,4945565
MFJD,MFJD_bBeaverCr,92.55,4/18/2021,2021,4,108,7.1,10.3,3.7,6.6,23,11 N,366813,4945792
MFJD,MFJD_bButteCr,95.98,4/18/2021,2021,4,108,6.8,10.3,3.4,6.9,23,11 N,368778,4944386
MFJD,MFJD_bRaggedCr,91.96,4/18/2021,2021,4,108,7.1,10.3,3.8,6.5,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,4/18/2021,2021,4,108,6.4,10.8,3,7.8,23,11 N,377271,4940513
MFJD,MFJD_lwrForrestCABoundary,105.46,4/18/2021,2021,4,108,6.7,11.5,3,8.5,23,11 N,375247,4942017
MFJD,MFJD_MFFCArkm0.26,105.72,4/18/2021,2021,4,108,6.8,11.5,3.2,8.3,23,11 N,375435,4941893
MFJD,MFJD_MFFCArkm1.0,106.47,4/18/2021,2021,4,108,6.7,11.5,3.1,8.4,95,11 N,376013,4941726
MFJD,MFJD_MFFCArkm2.1,107.55,4/18/2021,2021,4,108,6.5,11,3.1,7.9,23,11 N,376552,4941124
MFJD,MFJD_MFFCArkm3.0,108.49,4/18/2021,2021,4,108,6.3,10.6,3.1,7.5,23,11 N,377081,4940675
MFJD,MFJD_MFFCArkm3.6,109.1,4/18/2021,2021,4,108,6.4,10.8,3.1,7.7,23,11 N,377516,4940381
MFJD,MFJD_MFFCArkm4.2,109.7,4/18/2021,2021,4,108,6.1,10.5,3,7.5,23,11 N,377917,4939976
MFJD,MFJD_MFFCArkm5.2,110.71,4/18/2021,2021,4,108,7.2,11.6,3.4,8.2,23,11 N,378702,4939576
MFJD,MFJD_TNC_EBoundary,88.97,4/18/2021,2021,4,108,7.3,10.4,3.9,6.5,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,4/18/2021,2021,4,108,7.4,10.5,4.1,6.4,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,4/18/2021,2021,4,108,4.3,8.7,2.2,6.5,23,11 N,378290,4939875
MFJD,CBW05583-207602,112.31,4/18/2021,2021,4,108,7.3,12.4,3.4,9,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,4/18/2021,2021,4,108,6.8,11.5,3.2,8.3,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,4/18/2021,2021,4,108,7.4,12.4,3.4,9,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,4/18/2021,2021,4,108,7.4,12.5,3.3,9.2,24,11 N,NA,NA
MFJD,MFJD_aClearCr-d,114.32,4/18/2021,2021,4,108,6.8,11.9,2.7,9.2,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,4/18/2021,2021,4,108,7.7,10.7,4.4,6.3,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,4/18/2021,2021,4,108,6.8,11.3,3.2,8.1,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,4/18/2021,2021,4,108,6.8,11.2,3.2,8,24,11 N,NA,NA
MFJD,MFJD_aOxbow2-d,96.66,4/18/2021,2021,4,108,7,10.6,3.5,7.1,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,4/18/2021,2021,4,108,7.1,11.4,3.4,8,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,4/18/2021,2021,4,108,7.4,12.5,3.4,9.1,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,4/18/2021,2021,4,108,6.9,11.4,3.3,8.1,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,4/18/2021,2021,4,108,6.6,10.7,3.1,7.6,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,4/18/2021,2021,4,108,5.2,9.7,2.6,7.1,24,11 N,NA,NA
Beaver Creek,BeaverCr_aOldBridge,92.76,4/17/2021,2021,4,107,5.7,10.3,2.2,8.1,23,11 N,367006,4945715
Big Boulder Creek,BigBoulderCr_upr1,88.1,4/17/2021,2021,4,107,5.4,10.1,2.2,7.9,24,11 N,364160,4948783
Butte Creek,ButteCr_bculvert,96.44,4/17/2021,2021,4,107,3.9,6.9,2,4.9,23,11 N,369037,4944390
Camp Creek,CampCr_lwr2,79.8,4/17/2021,2021,4,107,5.5,9.5,2.3,7.2,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,4/17/2021,2021,4,107,5.6,9.3,3,6.3,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,4/17/2021,2021,4,107,4.3,8.1,1.7,6.4,23,11 N,378643,4939584
Dead Cow Gulch,DeadCowGulch_amouth,108.3,4/17/2021,2021,4,107,6.7,11.2,4,7.2,23,11 N,377190,4940546
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,4/17/2021,2021,4,107,4.6,7.5,2.3,5.2,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,4/17/2021,2021,4,107,6.8,11.4,3,8.4,23,11 N,378274,4939734
MFJD,MFJD_aAlcove1,94.38,4/17/2021,2021,4,107,6.6,9.9,3.2,6.7,23,11 N,367965,4945097
MFJD,MFJD_aAlcove2,94.23,4/17/2021,2021,4,107,6.4,9.7,3.1,6.6,95,11 N,367898,4945217
MFJD,MFJD_aAlcove3,94.05,4/17/2021,2021,4,107,6.6,9.9,3.2,6.7,23,11 N,367786,4945295
MFJD,MFJD_aAlcove4,93.75,4/17/2021,2021,4,107,6.6,9.8,3.2,6.6,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,4/17/2021,2021,4,107,6.7,9.9,3.3,6.6,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,4/17/2021,2021,4,107,6.7,9.9,3.4,6.5,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,4/17/2021,2021,4,107,6.9,11.5,3.1,8.4,23,11 N,379179,4939164
MFJD,MFJD_aUpperAlcoveOCA,93.3,4/17/2021,2021,4,107,6.8,10.1,3.4,6.7,23,11 N,367299,4945565
MFJD,MFJD_bBeaverCr,92.55,4/17/2021,2021,4,107,6.7,9.9,3.3,6.6,23,11 N,366813,4945792
MFJD,MFJD_bButteCr,95.98,4/17/2021,2021,4,107,6.5,10,3,7,23,11 N,368778,4944386
MFJD,MFJD_bRaggedCr,91.96,4/17/2021,2021,4,107,6.8,10,3.4,6.6,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,4/17/2021,2021,4,107,6.2,10.8,2.7,8.1,23,11 N,377271,4940513
MFJD,MFJD_lwrForrestCABoundary,105.46,4/17/2021,2021,4,107,6.5,11.3,2.7,8.6,23,11 N,375247,4942017
MFJD,MFJD_MFFCArkm0.26,105.72,4/17/2021,2021,4,107,6.6,11.5,2.8,8.7,23,11 N,375435,4941893
MFJD,MFJD_MFFCArkm1.0,106.47,4/17/2021,2021,4,107,6.5,11.4,2.7,8.7,95,11 N,376013,4941726
MFJD,MFJD_MFFCArkm2.1,107.55,4/17/2021,2021,4,107,6.3,11,2.8,8.2,23,11 N,376552,4941124
MFJD,MFJD_MFFCArkm3.0,108.49,4/17/2021,2021,4,107,6.1,10.6,2.7,7.9,23,11 N,377081,4940675
MFJD,MFJD_MFFCArkm3.6,109.1,4/17/2021,2021,4,107,6.2,10.8,2.7,8.1,23,11 N,377516,4940381
MFJD,MFJD_MFFCArkm4.2,109.7,4/17/2021,2021,4,107,6,10.5,2.6,7.9,23,11 N,377917,4939976
MFJD,MFJD_MFFCArkm5.2,110.71,4/17/2021,2021,4,107,6.9,11.6,3,8.6,23,11 N,378702,4939576
MFJD,MFJD_TNC_EBoundary,88.97,4/17/2021,2021,4,107,7,10,3.5,6.5,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,4/17/2021,2021,4,107,7.1,10.1,3.7,6.4,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,4/17/2021,2021,4,107,4.2,8.7,1.9,6.8,23,11 N,378290,4939875
MFJD,CBW05583-207602,112.31,4/17/2021,2021,4,107,7,12.3,2.9,9.4,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,4/17/2021,2021,4,107,6.6,11.3,2.8,8.5,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,4/17/2021,2021,4,107,7.1,12.4,2.9,9.5,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,4/17/2021,2021,4,107,7.1,12.4,2.9,9.5,24,11 N,NA,NA
MFJD,MFJD_aClearCr-d,114.32,4/17/2021,2021,4,107,6.5,11.7,2.3,9.4,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,4/17/2021,2021,4,107,7.3,10.4,4,6.4,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,4/17/2021,2021,4,107,6.5,11.2,2.8,8.4,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,4/17/2021,2021,4,107,6.5,11.1,2.8,8.3,24,11 N,NA,NA
MFJD,MFJD_aOxbow2-d,96.66,4/17/2021,2021,4,107,6.7,10.4,3.2,7.2,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,4/17/2021,2021,4,107,6.8,11.4,3,8.4,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,4/17/2021,2021,4,107,7.1,12.5,3,9.5,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,4/17/2021,2021,4,107,6.6,11.3,2.9,8.4,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,4/17/2021,2021,4,107,6.3,10.5,2.7,7.8,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,4/17/2021,2021,4,107,5.1,9.8,2.4,7.4,24,11 N,NA,NA
Beaver Creek,BeaverCr_aOldBridge,92.76,4/16/2021,2021,4,106,5.3,9.7,1.8,7.9,23,11 N,367006,4945715
Big Boulder Creek,BigBoulderCr_upr1,88.1,4/16/2021,2021,4,106,5.2,9.9,1.9,8,24,11 N,364160,4948783
Butte Creek,ButteCr_bculvert,96.44,4/16/2021,2021,4,106,3.7,6.6,1.8,4.8,23,11 N,369037,4944390
Camp Creek,CampCr_lwr2,79.8,4/16/2021,2021,4,106,5,9,2,7,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,4/16/2021,2021,4,106,5.4,9,2.9,6.1,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,4/16/2021,2021,4,106,4.1,7.7,1.6,6.1,23,11 N,378643,4939584
Dead Cow Gulch,DeadCowGulch_amouth,108.3,4/16/2021,2021,4,106,6.5,10.7,4,6.7,23,11 N,377190,4940546
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,4/16/2021,2021,4,106,4.3,7.1,2,5.1,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,4/16/2021,2021,4,106,6.5,10.8,2.8,8,23,11 N,378274,4939734
MFJD,MFJD_aAlcove1,94.38,4/16/2021,2021,4,106,6.4,9.4,3.1,6.3,23,11 N,367965,4945097
MFJD,MFJD_aAlcove2,94.23,4/16/2021,2021,4,106,6.2,9.3,3,6.3,95,11 N,367898,4945217
MFJD,MFJD_aAlcove3,94.05,4/16/2021,2021,4,106,6.4,9.4,3.1,6.3,23,11 N,367786,4945295
MFJD,MFJD_aAlcove4,93.75,4/16/2021,2021,4,106,6.3,9.3,3.1,6.2,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,4/16/2021,2021,4,106,6.4,9.4,3.2,6.2,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,4/16/2021,2021,4,106,6.5,9.4,3.3,6.1,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,4/16/2021,2021,4,106,6.5,10.9,3,7.9,23,11 N,379179,4939164
MFJD,MFJD_aUpperAlcoveOCA,93.3,4/16/2021,2021,4,106,6.5,9.5,3.2,6.3,23,11 N,367299,4945565
MFJD,MFJD_bBeaverCr,92.55,4/16/2021,2021,4,106,6.4,9.4,3.2,6.2,23,11 N,366813,4945792
MFJD,MFJD_bButteCr,95.98,4/16/2021,2021,4,106,6.3,9.5,2.9,6.6,23,11 N,368778,4944386
MFJD,MFJD_bRaggedCr,91.96,4/16/2021,2021,4,106,6.5,9.5,3.3,6.2,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,4/16/2021,2021,4,106,5.9,10.4,2.5,7.9,23,11 N,377271,4940513
MFJD,MFJD_lwrForrestCABoundary,105.46,4/16/2021,2021,4,106,6.2,10.8,2.5,8.3,23,11 N,375247,4942017
MFJD,MFJD_MFFCArkm0.26,105.72,4/16/2021,2021,4,106,6.3,10.9,2.7,8.2,23,11 N,375435,4941893
MFJD,MFJD_MFFCArkm1.0,106.47,4/16/2021,2021,4,106,6.2,10.9,2.6,8.3,95,11 N,376013,4941726
MFJD,MFJD_MFFCArkm2.1,107.55,4/16/2021,2021,4,106,6,10.5,2.7,7.8,23,11 N,376552,4941124
MFJD,MFJD_MFFCArkm3.0,108.49,4/16/2021,2021,4,106,5.9,10.1,2.6,7.5,23,11 N,377081,4940675
MFJD,MFJD_MFFCArkm3.6,109.1,4/16/2021,2021,4,106,6,10.4,2.6,7.8,23,11 N,377516,4940381
MFJD,MFJD_MFFCArkm4.2,109.7,4/16/2021,2021,4,106,5.8,10.2,2.5,7.7,23,11 N,377917,4939976
MFJD,MFJD_MFFCArkm5.2,110.71,4/16/2021,2021,4,106,6.5,10.9,2.9,8,23,11 N,378702,4939576
MFJD,MFJD_TNC_EBoundary,88.97,4/16/2021,2021,4,106,6.7,9.6,3.4,6.2,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,4/16/2021,2021,4,106,6.8,9.7,3.7,6,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,4/16/2021,2021,4,106,4,8.4,1.6,6.8,23,11 N,378290,4939875
MFJD,CBW05583-207602,112.31,4/16/2021,2021,4,106,6.7,11.7,2.8,8.9,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,4/16/2021,2021,4,106,6.3,10.8,2.7,8.1,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,4/16/2021,2021,4,106,6.7,11.8,2.8,9,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,4/16/2021,2021,4,106,6.7,11.7,2.7,9,24,11 N,NA,NA
MFJD,MFJD_aClearCr-d,114.32,4/16/2021,2021,4,106,6.1,11.1,2.1,9,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,4/16/2021,2021,4,106,7,10,3.9,6.1,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,4/16/2021,2021,4,106,6.3,10.6,2.7,7.9,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,4/16/2021,2021,4,106,6.3,10.5,2.7,7.8,24,11 N,NA,NA
MFJD,MFJD_aOxbow2-d,96.66,4/16/2021,2021,4,106,6.4,9.8,3.1,6.7,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,4/16/2021,2021,4,106,6.4,10.8,2.9,7.9,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,4/16/2021,2021,4,106,6.8,11.8,2.9,8.9,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,4/16/2021,2021,4,106,6.3,10.7,2.7,8,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,4/16/2021,2021,4,106,6.1,10,2.6,7.4,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,4/16/2021,2021,4,106,5,9.6,2.2,7.4,24,11 N,NA,NA
Beaver Creek,BeaverCr_aOldBridge,92.76,4/15/2021,2021,4,105,4.6,9.1,1,8.1,23,11 N,367006,4945715
Big Boulder Creek,BigBoulderCr_upr1,88.1,4/15/2021,2021,4,105,4.7,9.3,1.3,8,24,11 N,364160,4948783
Butte Creek,ButteCr_bculvert,96.44,4/15/2021,2021,4,105,3.3,6.1,1.4,4.7,23,11 N,369037,4944390
Camp Creek,CampCr_lwr2,79.8,4/15/2021,2021,4,105,4.3,8,1.4,6.6,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,4/15/2021,2021,4,105,5,8.8,2.5,6.3,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,4/15/2021,2021,4,105,3.8,7.4,1.2,6.2,23,11 N,378643,4939584
Dead Cow Gulch,DeadCowGulch_amouth,108.3,4/15/2021,2021,4,105,6.3,10.5,3.7,6.8,23,11 N,377190,4940546
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,4/15/2021,2021,4,105,3.8,6.8,1.4,5.4,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,4/15/2021,2021,4,105,6,10.8,2.2,8.6,23,11 N,378274,4939734
MFJD,MFJD_aAlcove1,94.38,4/15/2021,2021,4,105,5.7,8.7,2.3,6.4,23,11 N,367965,4945097
MFJD,MFJD_aAlcove2,94.23,4/15/2021,2021,4,105,5.5,8.6,2.2,6.4,95,11 N,367898,4945217
MFJD,MFJD_aAlcove3,94.05,4/15/2021,2021,4,105,5.7,8.7,2.4,6.3,23,11 N,367786,4945295
MFJD,MFJD_aAlcove4,93.75,4/15/2021,2021,4,105,5.6,8.7,2.4,6.3,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,4/15/2021,2021,4,105,5.7,8.7,2.4,6.3,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,4/15/2021,2021,4,105,5.7,8.7,2.5,6.2,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,4/15/2021,2021,4,105,6.1,10.6,2.4,8.2,23,11 N,379179,4939164
MFJD,MFJD_aUpperAlcoveOCA,93.3,4/15/2021,2021,4,105,5.7,8.7,2.5,6.2,23,11 N,367299,4945565
MFJD,MFJD_bBeaverCr,92.55,4/15/2021,2021,4,105,5.7,8.8,2.4,6.4,23,11 N,366813,4945792
MFJD,MFJD_bButteCr,95.98,4/15/2021,2021,4,105,5.7,9,2.2,6.8,23,11 N,368778,4944386
MFJD,MFJD_bRaggedCr,91.96,4/15/2021,2021,4,105,5.8,8.8,2.5,6.3,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,4/15/2021,2021,4,105,5.6,10.3,2,8.3,23,11 N,377271,4940513
MFJD,MFJD_lwrForrestCABoundary,105.46,4/15/2021,2021,4,105,5.8,10.6,1.9,8.7,23,11 N,375247,4942017
MFJD,MFJD_MFFCArkm0.26,105.72,4/15/2021,2021,4,105,5.9,10.8,2.1,8.7,23,11 N,375435,4941893
MFJD,MFJD_MFFCArkm1.0,106.47,4/15/2021,2021,4,105,5.8,10.8,2,8.8,95,11 N,376013,4941726
MFJD,MFJD_MFFCArkm2.1,107.55,4/15/2021,2021,4,105,5.7,10.4,2.1,8.3,23,11 N,376552,4941124
MFJD,MFJD_MFFCArkm3.0,108.49,4/15/2021,2021,4,105,5.5,10.2,2,8.2,23,11 N,377081,4940675
MFJD,MFJD_MFFCArkm3.6,109.1,4/15/2021,2021,4,105,5.6,10.5,2,8.5,23,11 N,377516,4940381
MFJD,MFJD_MFFCArkm4.2,109.7,4/15/2021,2021,4,105,5.5,10.2,1.9,8.3,23,11 N,377917,4939976
MFJD,MFJD_MFFCArkm5.2,110.71,4/15/2021,2021,4,105,6.1,10.8,2.2,8.6,23,11 N,378702,4939576
MFJD,MFJD_TNC_EBoundary,88.97,4/15/2021,2021,4,105,5.9,8.9,2.5,6.4,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,4/15/2021,2021,4,105,5.9,9,2.7,6.3,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,4/15/2021,2021,4,105,3.8,8.4,1.1,7.3,23,11 N,378290,4939875
MFJD,CBW05583-207602,112.31,4/15/2021,2021,4,105,6.1,11.4,2.2,9.2,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,4/15/2021,2021,4,105,5.8,10.6,2.1,8.5,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,4/15/2021,2021,4,105,6.2,11.5,2.2,9.3,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,4/15/2021,2021,4,105,6.2,11.5,2.2,9.3,24,11 N,NA,NA
MFJD,MFJD_aClearCr-d,114.32,4/15/2021,2021,4,105,5.6,10.7,1.6,9.1,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,4/15/2021,2021,4,105,5.9,9.1,2.7,6.4,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,4/15/2021,2021,4,105,5.7,10.5,2,8.5,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,4/15/2021,2021,4,105,5.8,10.3,2,8.3,24,11 N,NA,NA
MFJD,MFJD_aOxbow2-d,96.66,4/15/2021,2021,4,105,5.9,9.5,2.4,7.1,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,4/15/2021,2021,4,105,5.9,10.7,2.3,8.4,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,4/15/2021,2021,4,105,6.3,11.6,2.3,9.3,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,4/15/2021,2021,4,105,5.8,10.6,2.2,8.4,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,4/15/2021,2021,4,105,5.5,9.7,1.9,7.8,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,4/15/2021,2021,4,105,4.8,9.6,1.7,7.9,24,11 N,NA,NA
Beaver Creek,BeaverCr_aOldBridge,92.76,4/14/2021,2021,4,104,3.6,7.2,1.1,6.1,23,11 N,367006,4945715
Big Boulder Creek,BigBoulderCr_upr1,88.1,4/14/2021,2021,4,104,3.8,7.6,1.2,6.4,24,11 N,364160,4948783
Butte Creek,ButteCr_bculvert,96.44,4/14/2021,2021,4,104,2.9,5,1.3,3.7,23,11 N,369037,4944390
Camp Creek,CampCr_lwr2,79.8,4/14/2021,2021,4,104,3.7,6.8,1.1,5.7,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,4/14/2021,2021,4,104,4.3,7.4,2.1,5.3,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,4/14/2021,2021,4,104,3.1,6.2,0.9,5.3,23,11 N,378643,4939584
Dead Cow Gulch,DeadCowGulch_amouth,108.3,4/14/2021,2021,4,104,5.6,9.2,3.3,5.9,23,11 N,377190,4940546
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,4/14/2021,2021,4,104,3.1,5.3,1.3,4,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,4/14/2021,2021,4,104,4.8,8.5,1.8,6.7,23,11 N,378274,4939734
MFJD,MFJD_aAlcove1,94.38,4/14/2021,2021,4,104,4.6,6.8,1.9,4.9,23,11 N,367965,4945097
MFJD,MFJD_aAlcove2,94.23,4/14/2021,2021,4,104,4.4,6.6,1.8,4.8,95,11 N,367898,4945217
MFJD,MFJD_aAlcove3,94.05,4/14/2021,2021,4,104,4.6,6.7,2,4.7,23,11 N,367786,4945295
MFJD,MFJD_aAlcove4,93.75,4/14/2021,2021,4,104,4.5,6.7,2,4.7,23,11 N,367586,4945418
